139	51	15	33
204	120	56	67
239	164	109	97
320	218	152	171
390	281	208	240
413	313	245	283
442	328	256	304
470	338	254	306
516	355	231	302
513	355	247	323
381	307	222	289
199	199	194	172
65	89	122	122
6	11	36	22
0	-4	-15	-8
0	-2	1	1
0	0	2	1
0	0	-2	-1
0	0	1	1
0	0	0	0
120	54	14	26
219	156	69	100
301	217	128	173
366	255	199	240
406	297	230	253
462	326	241	291
506	385	281	323
538	387	288	340
546	411	295	362
572	404	277	362
439	369	260	338
280	256	225	240
145	146	151	161
24	31	68	51
-5	-5	-7	-9
0	-1	-11	-8
0	0	2	2
0	0	-1	-1
0	0	1	0
0	0	0	0
129	42	11	32
230	124	37	94
316	158	45	124
361	219	68	132
385	244	123	186
416	298	175	220
446	319	222	278
473	350	280	302
503	366	284	320
538	376	283	324
370	344	282	323
228	241	245	235
137	140	157	148
77	67	68	67
18	12	19	32
0	-3	-4	-2
0	0	0	-1
0	0	0	0
0	0	0	0
0	0	0	0
180	40	19	27
234	134	77	85
343	173	120	100
312	217	165	161
362	247	188	219
388	298	227	253
411	302	252	289
475	326	258	296
497	357	248	323
524	347	238	319
423	316	220	307
309	241	171	232
184	176	147	169
82	77	98	93
30	26	44	48
0	2	3	2
0	-1	-3	-2
0	0	1	1
0	0	0	0
0	0	0	0
155	64	22	45
278	163	67	113
326	200	74	148
378	219	88	150
425	261	103	178
422	259	132	200
447	303	183	232
500	328	204	269
491	339	255	317
499	371	289	336
339	340	291	325
216	247	265	253
156	162	186	185
97	90	83	100
28	14	14	21
-3	-7	-5	-4
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
153	50	12	31
225	151	68	108
312	207	130	169
304	243	193	203
361	268	220	253
412	315	253	279
440	341	267	297
455	354	297	339
512	380	314	347
530	387	316	369
389	378	314	347
277	277	246	253
188	157	164	166
110	110	108	125
35	42	45	41
-2	-5	-11	-9
0	-1	-1	-2
0	0	1	1
0	0	0	0
0	0	0	0
145	65	20	32
290	154	64	111
372	234	104	193
407	269	137	204
393	300	187	240
423	277	217	276
466	328	221	295
501	332	215	299
550	348	192	291
552	354	199	298
424	340	186	273
313	261	170	209
169	158	152	174
64	79	106	88
19	17	20	29
-4	-3	-10	-14
-1	-1	-2	-2
0	0	0	1
0	0	0	-1
0	0	0	0
153	59	19	41
259	178	80	126
354	255	147	173
379	283	189	221
389	294	243	248
426	327	269	286
474	353	304	315
540	348	265	297
520	371	286	315
518	375	309	317
344	349	291	283
244	239	203	210
153	134	128	133
84	80	79	95
56	55	48	48
17	21	10	8
-2	-2	-2	0
1	1	0	0
0	0	0	0
0	0	0	0
157	59	25	36
264	157	90	126
327	230	147	178
377	272	184	221
412	284	192	241
422	309	229	284
465	330	229	287
496	346	226	301
521	338	239	316
568	379	252	345
459	369	236	322
346	271	189	239
205	165	136	169
38	56	78	67
-20	-12	-8	-12
-19	-26	-32	-25
-13	-16	-16	-15
0	-1	0	1
0	0	0	-1
0	0	0	0
133	47	18	34
212	142	84	97
287	188	125	169
368	234	145	213
452	285	155	241
436	306	206	255
428	334	266	293
459	345	286	315
503	364	275	325
513	391	299	336
335	356	314	334
259	263	265	253
195	192	206	215
117	104	110	122
59	52	54	56
-2	-1	-4	-12
-7	-5	-6	0
3	0	0	0
-1	0	0	0
1	0	0	0
148	54	16	29
242	146	51	93
305	210	133	170
357	264	192	236
420	312	243	282
443	322	250	308
427	348	278	304
438	358	299	302
490	338	270	329
542	373	257	337
445	344	245	317
285	267	222	236
162	173	183	175
94	96	97	110
2	1	-3	-2
-23	-29	-39	-32
-3	-3	-5	-10
0	0	2	0
0	0	0	0
0	0	0	0
145	42	14	36
261	158	40	94
363	202	82	166
428	265	127	206
456	292	137	234
467	328	171	239
463	329	200	265
494	338	253	299
521	376	257	329
547	396	281	346
393	355	287	326
232	249	266	257
185	184	199	207
118	132	134	136
56	50	55	52
-20	-22	-22	-20
-9	-10	-11	-9
1	1	1	2
0	0	0	-1
0	0	0	0
163	51	19	30
253	153	70	110
340	224	120	177
375	257	178	227
407	277	194	235
431	304	222	275
414	311	258	271
421	322	269	287
421	368	297	292
515	372	292	328
375	362	309	310
268	250	271	267
185	192	194	194
130	112	100	117
67	52	28	31
-10	-10	-15	-8
-10	-5	-1	-8
3	1	0	0
-1	0	0	0
0	0	0	0
148	55	17	38
273	145	44	107
353	180	51	148
425	217	89	189
484	276	135	240
512	311	145	256
515	311	160	288
529	327	164	280
530	311	140	252
547	332	147	255
414	306	149	244
248	218	164	200
103	111	129	116
27	22	43	68
-8	-14	-11	-2
-4	-2	-3	-8
1	0	1	3
0	0	0	-1
0	0	0	0
