43	102	35	6
88	161	74	24
117	204	105	41
193	288	157	92
246	341	203	121
265	393	235	146
294	413	251	135
296	432	257	166
344	468	294	177
373	479	299	218
334	336	288	248
240	239	219	226
145	136	149	169
57	61	80	90
-8	-9	2	-7
-10	-11	-17	-15
-3	-3	0	0
0	0	-1	-1
0	0	0	0
0	0	0	0
49	118	37	10
151	228	99	47
201	295	162	108
264	355	233	171
309	412	267	219
314	412	294	252
325	440	309	279
323	471	300	277
337	451	305	293
336	460	313	303
292	309	299	282
214	206	214	222
127	125	130	152
46	38	44	53
-5	-8	-17	-15
-7	-9	-8	-8
-1	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
46	160	31	10
131	167	105	74
193	246	149	131
240	307	207	170
303	387	263	204
334	445	255	243
343	438	300	258
382	440	306	304
362	455	354	316
376	484	380	326
344	364	332	329
259	251	256	275
145	153	172	162
74	69	68	71
4	-3	-16	-14
0	0	-1	0
0	0	-1	-1
0	0	1	1
0	0	0	-1
0	0	0	0
41	126	30	12
116	182	92	51
171	253	143	87
240	330	204	141
267	382	217	150
279	392	206	125
280	432	216	87
312	477	202	57
331	504	225	63
355	526	225	56
301	420	193	37
195	267	113	14
98	119	50	16
2	3	3	6
-10	-12	-8	-7
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
50	127	42	21
135	200	100	63
186	270	170	139
236	325	212	175
294	396	234	191
326	406	269	224
338	420	267	244
362	428	293	267
376	439	316	303
380	434	335	324
336	310	309	316
212	209	233	236
132	121	155	165
66	65	72	55
-5	-7	-7	-6
-5	-8	-14	-7
0	1	3	3
0	0	-1	-1
0	0	0	1
0	0	0	0
49	134	42	12
146	233	131	88
207	281	166	135
253	313	215	200
307	359	256	249
347	414	297	281
372	447	318	277
380	472	337	286
377	460	326	278
370	475	347	289
338	349	321	304
235	246	244	262
155	153	173	187
59	58	78	62
4	1	-6	-9
0	-4	-9	-11
0	0	2	2
0	0	-1	-1
0	0	0	0
0	0	0	0
37	106	40	19
133	185	98	73
177	231	158	117
210	290	211	186
259	341	249	217
290	389	261	231
330	400	301	267
344	420	326	305
368	456	323	319
396	464	356	335
369	353	339	321
259	245	263	282
181	172	168	196
83	66	87	95
3	4	16	17
-11	-10	-18	-14
-5	-8	-13	-8
-2	-1	-5	-5
-3	-1	-3	-4
-2	-1	-3	-4
46	127	37	7
168	221	141	106
234	301	201	163
294	368	255	224
290	478	248	240
277	452	270	239
301	416	293	259
316	434	315	279
348	427	315	299
371	432	322	312
329	319	321	312
234	225	228	242
152	139	153	160
64	63	58	58
-2	-6	-16	-13
-17	-20	-28	-27
-7	-9	-8	-6
0	1	2	1
0	0	-1	-1
0	0	0	0
48	120	36	17
136	178	93	66
217	266	173	141
259	345	221	153
302	425	260	165
341	457	263	178
354	479	294	190
357	498	305	199
376	502	306	223
378	487	323	255
342	351	299	283
246	235	209	221
123	127	132	140
41	45	44	43
0	-7	-13	-9
0	-1	-1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
41	133	38	10
146	195	107	72
198	270	153	107
242	320	199	158
253	408	220	195
286	367	246	228
330	417	296	289
359	428	305	300
392	450	316	314
366	495	328	332
348	311	322	323
247	238	244	249
135	147	155	159
32	41	53	43
-19	-18	-31	-26
-12	-24	-31	-27
-3	-4	0	1
0	0	-1	-1
0	0	1	0
0	0	-1	0
37	164	32	7
114	163	90	67
185	231	150	148
244	301	204	163
281	355	229	200
306	366	269	228
315	392	301	248
316	400	312	258
345	426	326	273
360	474	332	261
335	384	283	220
256	291	256	206
173	182	173	188
88	61	81	107
15	12	30	29
-5	-4	-10	-13
-1	0	3	1
0	0	-1	0
0	0	0	0
0	0	0	0
53	133	35	20
132	202	112	65
191	247	164	111
271	326	209	183
288	351	244	238
328	411	292	283
331	446	295	286
362	418	304	305
371	453	347	311
383	468	352	338
350	333	313	320
231	239	243	248
129	145	161	166
68	63	65	59
2	-4	-8	-5
0	-2	-4	0
0	1	2	1
0	0	-1	0
0	0	0	0
0	0	0	0
44	112	39	14
129	186	115	64
172	269	151	93
205	338	186	147
213	416	201	157
267	392	239	180
303	408	261	229
339	435	301	273
371	424	320	297
396	447	317	318
349	346	329	313
264	240	253	265
187	187	193	191
123	113	120	134
68	58	53	53
7	8	-4	-3
-1	-3	-3	0
0	0	0	0
0	0	0	0
0	0	0	0
57	142	40	17
136	209	121	65
216	304	187	130
251	346	230	176
269	391	264	185
306	404	261	195
325	437	282	230
356	452	297	218
353	472	288	218
391	492	284	187
334	393	253	174
254	295	189	129
140	134	123	107
87	76	87	105
36	30	32	44
-10	-7	-12	-18
1	-1	2	3
0	0	-1	-1
0	0	1	1
0	0	0	-1
55	121	36	15
144	206	114	61
214	339	180	130
254	343	220	179
309	373	250	231
311	445	284	259
339	452	274	285
349	459	297	289
346	451	316	309
368	473	306	289
326	303	283	301
207	197	195	215
99	101	138	120
47	36	41	52
11	-2	-20	-6
0	-1	1	0
0	0	-1	0
0	0	0	0
0	0	0	0
0	0	0	0
50	140	39	17
157	215	125	93
217	279	182	155
260	326	228	206
298	361	258	226
332	405	279	239
358	445	321	265
375	490	340	261
373	484	319	245
403	491	318	262
352	366	297	253
232	240	225	213
153	151	154	155
68	83	95	99
47	34	35	52
5	3	0	9
0	0	0	-1
0	0	0	0
0	0	0	0
0	0	0	0
58	120	41	18
136	193	127	80
193	256	160	121
221	302	196	143
239	330	201	135
274	382	239	141
305	404	255	177
322	426	284	193
356	449	299	227
380	474	331	253
349	380	311	278
275	257	246	253
195	185	190	197
105	109	109	117
46	33	47	66
3	2	8	10
-1	0	-3	-3
0	0	1	2
0	0	0	-1
0	0	0	1
52	181	39	15
136	256	89	69
140	382	91	100
145	388	133	134
191	283	178	150
226	357	216	179
281	354	243	228
315	451	266	258
329	434	292	278
340	439	310	291
296	297	285	279
191	182	198	212
88	97	116	110
32	36	44	43
0	-6	-7	-7
0	0	1	1
0	0	-1	0
0	0	1	0
0	0	0	0
0	0	0	0
44	141	25	12
132	178	107	62
209	277	169	140
253	325	225	178
275	371	246	201
327	422	273	215
359	445	312	242
384	489	332	243
406	522	321	239
419	528	335	224
400	446	307	221
288	308	221	199
178	186	197	184
101	96	120	143
21	21	17	18
-12	-14	-30	-32
-2	-3	-3	-6
0	0	0	1
0	0	0	0
0	0	0	0
40	122	33	14
136	185	89	50
191	276	148	116
232	335	195	159
252	367	196	196
255	355	237	222
290	381	255	230
316	399	265	256
339	413	295	265
348	437	309	286
329	291	285	296
214	195	221	234
152	140	138	129
96	83	56	71
25	19	17	20
-6	-4	-1	-3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
49	141	38	21
145	195	139	99
203	306	187	141
256	358	214	191
298	362	256	250
331	391	292	277
352	413	323	296
371	446	331	306
392	452	324	320
387	460	333	312
340	358	313	279
234	223	214	219
116	126	130	134
72	63	56	66
16	9	14	28
-1	-5	-4	-1
0	0	1	0
0	0	-1	0
0	0	0	0
0	0	0	0
51	119	33	21
130	205	133	60
196	296	161	87
266	360	195	127
292	378	247	192
302	416	297	240
348	407	306	283
348	444	317	304
372	423	332	311
368	443	351	323
362	346	341	329
269	264	272	277
164	180	206	179
63	71	81	74
-7	-15	-11	0
-19	-21	-31	-31
-12	-18	-24	-21
0	-2	-3	-2
0	0	1	1
0	0	0	0
38	126	32	9
116	196	108	61
200	270	150	130
233	341	196	166
276	389	247	199
283	415	271	223
313	401	275	237
336	447	323	272
369	486	318	271
374	463	321	294
354	316	301	308
256	240	226	244
149	145	137	159
71	63	71	65
17	19	25	17
0	-1	-4	-2
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
52	174	38	20
150	214	116	96
217	265	178	152
245	331	226	184
295	392	273	183
317	405	273	209
328	442	280	211
361	465	305	230
356	488	328	231
358	489	321	231
335	375	298	217
257	271	200	174
141	150	148	137
68	55	52	68
1	-6	-16	-15
-2	-4	-4	-1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
53	129	42	13
136	201	94	48
198	257	154	105
257	346	208	143
300	379	228	184
344	416	274	218
359	435	292	258
381	464	318	278
384	489	330	332
382	495	345	333
361	297	299	307
253	238	237	266
130	122	163	186
21	43	75	56
-6	-4	-4	-8
0	-1	-23	-16
0	-2	-10	-4
0	0	1	0
0	0	0	0
0	0	0	0
36	177	35	11
143	212	117	106
204	282	160	158
221	298	190	187
256	350	227	204
284	349	261	235
318	381	277	240
347	432	298	237
362	464	306	233
370	475	311	243
346	395	303	239
245	277	222	175
143	154	140	156
76	72	76	81
28	25	48	55
4	-1	6	20
0	0	-1	-2
0	0	0	1
0	0	0	0
0	0	0	0
55	121	46	21
147	212	124	73
195	289	177	122
258	346	238	185
292	345	252	250
313	396	278	268
336	424	292	280
327	421	307	299
344	412	336	318
381	433	346	339
325	319	331	328
226	222	248	256
131	124	143	166
70	67	81	75
36	47	34	15
3	2	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
43	188	29	14
131	193	114	72
197	368	163	138
224	354	189	181
261	371	247	209
320	410	277	253
327	432	307	284
366	471	289	265
369	460	310	307
379	440	338	329
356	349	323	306
256	241	219	251
150	140	152	148
88	90	72	74
14	25	24	18
0	-4	-7	-4
0	0	3	2
0	0	-1	-1
0	0	0	0
0	0	0	0
44	127	34	8
122	190	104	52
167	269	142	80
228	320	181	110
265	374	224	132
296	419	237	143
331	437	261	186
366	467	284	205
368	476	286	220
396	498	295	236
353	391	291	224
251	297	219	168
179	187	161	142
97	95	95	102
5	5	11	21
-8	-15	-14	-13
0	1	2	1
0	0	0	0
0	0	0	0
0	0	0	0
43	115	34	17
166	213	98	57
220	289	184	131
264	345	251	207
303	380	250	226
314	397	296	249
336	426	309	271
348	434	302	278
349	427	303	289
365	458	299	289
333	313	286	280
245	216	202	233
150	151	130	126
47	39	42	56
-22	-17	-17	-18
-24	-24	-22	-26
-10	-7	-1	-4
0	0	0	1
0	0	0	0
0	0	0	0
43	164	32	9
138	168	108	74
210	275	180	164
289	357	240	206
299	390	263	245
341	418	288	274
376	445	308	302
380	452	354	315
376	442	341	334
380	469	346	320
357	346	318	330
236	240	249	238
106	129	129	135
57	50	46	50
2	-6	-8	-5
0	-1	-2	-2
0	0	0	1
0	0	0	-1
0	0	0	0
0	0	0	0
49	120	34	15
114	189	96	42
155	239	113	48
177	277	115	54
222	311	173	97
273	375	223	128
299	405	245	158
338	442	267	192
349	470	310	220
380	464	319	275
325	328	335	309
244	236	234	249
142	144	165	161
28	41	70	71
-24	-13	-18	-18
-20	-22	-28	-28
-3	-2	2	2
0	0	-1	-1
0	0	1	1
0	0	0	-1
31	190	25	4
112	185	84	65
162	221	166	138
170	464	174	151
235	340	210	194
282	381	224	220
291	380	267	242
315	427	293	261
331	435	297	254
346	429	312	286
316	307	303	301
230	221	223	229
132	149	121	138
72	73	64	61
22	24	29	26
1	1	3	1
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
55	144	43	21
142	229	117	62
180	254	163	125
235	323	208	161
279	378	231	184
314	396	260	206
341	407	282	252
370	428	314	287
382	448	327	298
384	458	351	302
346	368	314	281
238	269	225	219
167	177	166	149
95	93	82	83
23	22	12	22
-1	-4	-8	-9
0	0	1	3
0	0	0	-2
0	0	0	1
0	0	0	0
50	127	38	12
127	217	111	25
167	293	135	34
208	360	157	33
253	409	184	57
295	413	214	103
298	450	232	113
335	467	240	131
364	487	279	182
390	482	282	206
363	335	272	267
234	213	216	248
142	146	171	161
59	69	78	74
-2	-5	-14	-15
-18	-16	-16	-15
-6	-2	3	1
0	0	-1	0
0	0	0	0
0	0	0	0
50	160	31	15
163	205	96	83
217	273	153	163
221	349	199	190
275	359	258	229
310	442	275	264
293	480	265	248
320	411	264	256
317	423	276	266
328	418	305	282
307	274	289	275
193	185	195	211
112	123	109	102
26	30	18	20
-16	-18	-18	-17
0	0	0	0
0	0	-1	0
0	0	0	0
0	0	0	0
0	0	0	0
43	109	34	7
112	179	83	15
185	289	123	21
218	344	145	14
226	381	153	13
258	415	163	13
274	453	185	-2
266	464	199	22
304	448	197	51
318	455	205	106
266	311	213	133
153	151	143	168
60	45	88	104
-6	-11	-15	-11
-14	-15	-28	-36
-5	-5	-1	4
0	0	-2	0
0	0	1	0
0	0	0	0
0	0	0	0
48	123	31	11
135	198	103	61
205	265	145	130
239	314	204	174
289	371	242	205
319	401	278	251
323	399	315	288
342	461	335	316
353	468	340	311
351	496	349	329
327	307	311	320
215	212	249	241
121	137	163	144
66	63	63	67
22	14	-11	1
-2	-2	-8	-7
-2	0	4	3
0	0	-1	-1
0	0	1	0
0	0	-1	0
45	215	26	10
134	287	104	70
191	300	141	110
227	392	171	156
265	336	232	218
305	395	263	234
320	421	304	268
356	428	327	298
377	447	354	342
379	476	374	316
358	359	322	282
232	256	232	224
136	154	171	187
72	67	76	73
-3	-7	-10	-11
-3	-6	-14	-13
0	0	2	2
0	0	0	-1
0	0	0	1
0	0	0	0
46	109	31	10
144	217	108	60
216	313	171	101
266	363	197	128
306	404	233	178
338	417	258	207
358	444	270	212
387	495	278	196
384	523	293	192
397	517	313	230
371	407	292	220
258	278	242	208
175	180	184	175
92	94	101	107
32	25	18	23
-5	-6	-5	-8
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
47	151	26	14
108	182	83	60
133	184	124	79
197	315	162	147
238	299	202	194
275	344	238	216
286	366	256	235
333	394	257	252
369	417	277	271
383	449	312	306
352	294	291	302
229	204	205	217
168	171	141	127
114	105	91	90
26	32	33	30
-15	-12	-14	-10
0	-1	-2	0
0	0	1	0
0	0	0	0
0	0	0	0
48	134	34	13
126	166	85	52
203	281	154	125
248	331	215	176
278	391	266	238
317	415	273	252
343	429	317	306
361	433	329	319
362	470	325	283
379	461	331	301
325	342	304	273
215	225	219	206
108	99	120	125
11	10	8	9
-17	-26	-33	-37
-26	-23	-28	-34
-4	-2	-2	-2
0	0	0	0
0	0	0	0
0	0	0	0
37	104	23	13
131	208	95	17
167	256	132	50
210	306	155	74
254	360	196	90
268	387	211	115
298	434	240	140
348	461	271	182
358	478	305	256
367	501	319	286
339	307	306	322
201	211	228	232
134	126	162	152
81	87	78	102
15	3	6	4
-11	-11	-16	-17
0	0	-1	0
0	0	0	0
0	0	0	0
0	0	0	0
42	195	30	16
139	204	107	76
174	251	142	122
233	309	207	159
252	337	230	194
283	395	258	195
305	428	265	233
323	429	287	270
330	466	306	281
359	443	331	298
347	341	319	304
233	224	240	240
148	162	156	157
74	65	53	73
3	-5	-1	12
-11	-8	-9	-14
-6	-8	-6	-5
-1	0	0	0
0	0	0	0
0	0	0	0
51	155	36	20
178	223	138	100
224	296	194	131
259	362	220	173
295	381	237	189
323	427	263	190
347	453	282	213
361	470	314	240
373	472	327	246
377	493	311	253
340	390	300	228
217	251	214	188
117	120	129	141
45	41	57	46
9	5	0	4
0	-1	-2	-2
0	0	1	0
