31	10	42	173
89	58	128	231
115	116	180	280
161	160	216	329
205	204	272	387
248	245	314	396
281	276	318	410
274	287	344	442
291	288	332	467
294	282	371	478
285	270	320	311
209	209	204	199
144	128	111	132
51	53	43	35
-11	-13	-15	-12
-1	-2	-3	-3
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
33	18	51	158
97	59	160	249
149	89	185	321
199	118	229	380
223	138	258	440
254	142	282	464
236	143	292	489
255	146	298	506
285	177	305	501
283	181	309	500
235	187	299	360
178	196	204	202
124	128	109	84
55	47	32	42
-5	-7	1	4
-1	0	-5	-4
0	0	1	0
0	0	-1	0
0	0	0	0
0	0	0	0
33	12	46	182
95	61	137	237
141	96	181	312
164	131	212	317
217	189	247	368
242	236	291	398
271	249	299	383
250	239	317	419
279	252	320	435
307	264	323	454
249	228	307	343
189	178	180	201
106	112	118	98
53	43	42	55
8	5	-1	-1
0	0	0	0
0	0	-1	0
0	0	1	0
0	0	0	0
0	0	0	0
29	12	38	242
119	68	149	247
164	162	234	330
198	193	264	355
267	239	282	407
284	250	316	447
287	266	347	459
295	273	361	468
317	290	362	453
329	304	360	470
295	257	325	372
201	196	243	261
141	142	154	148
55	64	42	43
-12	-19	-25	-30
-5	-8	-6	-7
0	1	2	2
0	0	0	0
0	0	0	0
0	0	0	0
24	12	50	136
68	17	137	265
101	28	166	333
148	57	194	395
164	62	230	443
168	46	223	467
138	19	242	475
141	-3	193	473
158	-3	222	507
139	0	249	508
140	-6	188	391
66	-13	119	245
21	5	51	85
-1	3	-19	-36
0	0	-12	-29
-1	0	0	0
0	0	0	-1
0	0	0	0
0	0	0	0
0	0	0	0
31	13	49	139
112	54	124	228
175	101	179	309
225	155	237	390
239	199	305	436
288	236	316	445
313	294	354	456
326	299	357	487
318	296	373	527
306	319	381	514
286	303	346	304
184	209	265	237
121	125	129	153
49	30	37	39
-1	0	-15	-9
0	-4	-17	-6
0	-1	-3	-3
0	0	1	1
0	0	-1	0
0	0	0	0
26	10	52	195
96	64	150	283
109	118	198	309
164	182	250	329
199	209	280	359
243	236	303	415
273	265	316	415
291	265	318	425
298	272	339	452
315	257	350	458
271	226	304	361
200	181	218	217
110	132	101	91
41	46	14	11
-17	-23	-11	-13
-18	-20	-16	-22
0	0	-10	-13
0	0	-2	-3
0	0	0	0
0	0	0	0
29	16	55	144
107	39	146	289
145	54	173	361
187	102	218	384
215	126	240	395
254	177	268	405
275	213	295	440
291	256	332	461
298	280	340	480
313	279	343	485
313	310	315	308
214	226	237	234
140	125	144	155
37	38	44	59
-8	-8	-21	-18
-2	-3	-9	-7
