Epoch	Time (s)	Breakbeam	Capacitor (V)	Battery (V)	Board Temperature (°C)	LPS	Encoder 0 (¼°/t)	Encoder 1 (¼°/t)	Encoder 2 (¼°/t)	Encoder 3 (¼°/t)	Setpoint 0	Setpoint 1	Setpoint 2	Setpoint 3	Motor 0 (/255)	Motor 1 (/255)	Motor 2 (/255)	Motor 3 (/255)	Motor 0 (°C)	Motor 1 (°C)	Motor 2 (°C)	Motor 3 (°C)	Dribbler (rpm)	Dribbler (°C)	CPU (%)
60	60.6819	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.00665
60	60.6869	56	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.6919	55	16.2905	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.697	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90726
60	60.702	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.81822
60	60.707	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.712	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.717	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.722	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.85955
60	60.727	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.732	55	16.2905	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.737	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90726
60	60.742	55	16.2905	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	6.32838
60	60.747	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.08036
60	60.752	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.15401
60	60.7571	55	16.2905	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.7621	56	16.2905	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.00665
60	60.7671	56	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.7721	56	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.778
60	60.7771	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90726
60	60.7821	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82106
60	60.7871	55	15.9943	16.5524	28.4202	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96577
60	60.7921	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
60	60.7971	55	15.9943	16.5524	28.6618	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94329
