Epoch	Time (s)	Breakbeam	Capacitor (V)	Battery (V)	Board Temperature (°C)	LPS	Encoder 0 (¼°/t)	Encoder 1 (¼°/t)	Encoder 2 (¼°/t)	Encoder 3 (¼°/t)	Setpoint 0	Setpoint 1	Setpoint 2	Setpoint 3	Motor 0 (/255)	Motor 1 (/255)	Motor 2 (/255)	Motor 3 (/255)	Motor 0 (°C)	Motor 1 (°C)	Motor 2 (°C)	Motor 3 (°C)	Dribbler (rpm)	Dribbler (°C)	CPU (%)
3	0.498493	83	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	0.503503	83	15.1058	15.7069	26.4264	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.508519	83	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.513529	83	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.518533	83	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.523583	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.73663
3	0.528552	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.533562	83	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.538566	84	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	0.543577	83	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.548592	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.553602	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.558607	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78936
3	0.563663	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.568632	85	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.573642	84	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.578654	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.44035
3	0.583659	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.9455
3	0.588662	85	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.27303
3	0.593673	85	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.598677	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.603733	85	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.608702	85	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.613712	85	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.618716	84	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.623727	85	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.628742	85	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.633752	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.638757	86	15.1058	15.7395	26.4264	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78936
3	0.643813	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.648782	85	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.653792	86	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.658796	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78365
3	0.663806	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.668822	86	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.673832	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.678836	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.683893	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.688862	87	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.693872	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.698876	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.7865
3	0.70388	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78317
3	0.708896	86	15.402	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.713906	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.71891	87	15.1058	15.7069	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78936
3	0.723967	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.90545
3	0.728935	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.00926
3	0.733946	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
3	0.738953	86	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.44535
3	0.743961	87	15.1058	15.7395	26.4264	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.16299
3	0.748977	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.04293
3	0.753987	87	15.1058	15.7395	26.1692	2	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.94142
