552	0	0	0
941	0	0	0
1046	0	0	0
1093	0	0	0
1095	0	0	0
1036	0	0	0
1018	0	0	0
1074	0	0	0
1104	0	0	0
1091	0	0	0
901	0	0	0
641	0	0	0
473	0	0	0
352	0	0	0
234	0	0	0
114	0	0	0
10	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
602	0	0	0
1000	0	0	0
1029	0	0	0
1001	0	0	0
1049	0	0	0
1099	0	0	0
1101	0	0	0
1049	0	0	0
1013	0	0	0
1065	0	0	0
1016	0	0	0
837	0	0	0
618	0	0	0
326	0	0	0
42	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
546	0	0	0
972	0	0	0
1069	0	0	0
1095	0	0	0
1075	0	0	0
1013	0	0	0
1043	0	0	0
1097	0	0	0
1108	0	0	0
1067	0	0	0
884	0	0	0
692	0	0	0
558	0	0	0
435	0	0	0
285	0	0	0
116	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
593	0	0	0
984	0	0	0
995	0	0	0
1027	0	0	0
1089	0	0	0
1108	0	0	0
1080	0	0	0
1016	0	0	0
1048	0	0	0
1100	0	0	0
1017	0	0	0
794	0	0	0
498	0	0	0
222	0	0	0
15	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
574	0	0	0
1000	0	0	0
1078	0	0	0
1088	0	0	0
1042	0	0	0
1018	0	0	0
1071	0	0	0
1107	0	0	0
1095	0	0	0
1028	0	0	0
907	0	0	0
758	0	0	0
623	0	0	0
470	0	0	0
303	0	0	0
127	0	0	0
4	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
584	0	0	0
953	0	0	0
1002	0	0	0
1068	0	0	0
1107	0	0	0
1098	0	0	0
1029	0	0	0
1029	0	0	0
1087	0	0	0
1110	0	0	0
998	0	0	0
716	0	0	0
447	0	0	0
257	0	0	0
103	0	0	0
-5	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
594	0	0	0
1018	0	0	0
1069	0	0	0
1053	0	0	0
1009	0	0	0
1049	0	0	0
1102	0	0	0
1105	0	0	0
1059	0	0	0
1018	0	0	0
968	0	0	0
829	0	0	0
661	0	0	0
488	0	0	0
262	0	0	0
24	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
561	0	0	0
943	0	0	0
1037	0	0	0
1096	0	0	0
1105	0	0	0
1061	0	0	0
1018	0	0	0
1069	0	0	0
1109	0	0	0
1100	0	0	0
926	0	0	0
656	0	0	0
470	0	0	0
341	0	0	0
233	0	0	0
127	0	0	0
20	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
599	0	0	0
1004	0	0	0
1039	0	0	0
1005	0	0	0
1042	0	0	0
1090	0	0	0
1098	0	0	0
1062	0	0	0
1017	0	0	0
1061	0	0	0
1022	0	0	0
850	0	0	0
641	0	0	0
365	0	0	0
59	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
552	0	0	0
971	0	0	0
1070	0	0	0
1100	0	0	0
1080	0	0	0
1016	0	0	0
1043	0	0	0
1100	0	0	0
1109	0	0	0
1069	0	0	0
889	0	0	0
694	0	0	0
560	0	0	0
444	0	0	0
301	0	0	0
135	0	0	0
12	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
591	0	0	0
985	0	0	0
997	0	0	0
1031	0	0	0
1092	0	0	0
1108	0	0	0
1078	0	0	0
1018	0	0	0
1055	0	0	0
1104	0	0	0
1021	0	0	0
793	0	0	0
488	0	0	0
216	0	0	0
24	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
574	0	0	0
1003	0	0	0
1081	0	0	0
1086	0	0	0
1039	0	0	0
1024	0	0	0
1079	0	0	0
1109	0	0	0
1096	0	0	0
1025	0	0	0
914	0	0	0
768	0	0	0
636	0	0	0
481	0	0	0
309	0	0	0
135	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
584	0	0	0
952	0	0	0
1009	0	0	0
1076	0	0	0
1107	0	0	0
1092	0	0	0
1024	0	0	0
1038	0	0	0
1096	0	0	0
1114	0	0	0
994	0	0	0
697	0	0	0
445	0	0	0
270	0	0	0
124	0	0	0
7	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
601	0	0	0
1016	0	0	0
1064	0	0	0
1041	0	0	0
1011	0	0	0
1061	0	0	0
1108	0	0	0
1105	0	0	0
1046	0	0	0
1024	0	0	0
982	0	0	0
840	0	0	0
665	0	0	0
476	0	0	0
217	0	0	0
19	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
551	0	0	0
946	0	0	0
1048	0	0	0
1100	0	0	0
1102	0	0	0
1048	0	0	0
1022	0	0	0
1075	0	0	0
1112	0	0	0
1096	0	0	0
913	0	0	0
652	0	0	0
482	0	0	0
361	0	0	0
251	0	0	0
133	0	0	0
16	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
600	0	0	0
1000	0	0	0
1031	0	0	0
1007	0	0	0
1054	0	0	0
1104	0	0	0
1107	0	0	0
1049	0	0	0
1020	0	0	0
1073	0	0	0
1022	0	0	0
840	0	0	0
614	0	0	0
317	0	0	0
35	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
557	0	0	0
978	0	0	0
1076	0	0	0
1098	0	0	0
1073	0	0	0
1014	0	0	0
1050	0	0	0
1102	0	0	0
1108	0	0	0
1063	0	0	0
888	0	0	0
704	0	0	0
577	0	0	0
446	0	0	0
287	0	0	0
120	0	0	0
4	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
595	0	0	0
983	0	0	0
995	0	0	0
1037	0	0	0
1097	0	0	0
1111	0	0	0
1074	0	0	0
1017	0	0	0
1060	0	0	0
1107	0	0	0
1016	0	0	0
775	0	0	0
474	0	0	0
215	0	0	0
16	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
583	0	0	0
1008	0	0	0
1082	0	0	0
1083	0	0	0
1033	0	0	0
1024	0	0	0
1082	0	0	0
1110	0	0	0
1090	0	0	0
1023	0	0	0
920	0	0	0
779	0	0	0
638	0	0	0
478	0	0	0
306	0	0	0
128	0	0	0
3	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
576	0	0	0
950	0	0	0
1012	0	0	0
1079	0	0	0
1109	0	0	0
1090	0	0	0
1023	0	0	0
1040	0	0	0
1098	0	0	0
1109	0	0	0
982	0	0	0
686	0	0	0
442	0	0	0
271	0	0	0
128	0	0	0
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
593	0	0	0
1018	0	0	0
1067	0	0	0
1042	0	0	0
1012	0	0	0
1064	0	0	0
1107	0	0	0
1101	0	0	0
1045	0	0	0
1027	0	0	0
985	0	0	0
842	0	0	0
666	0	0	0
474	0	0	0
209	0	0	0
9	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
548	0	0	0
944	0	0	0
1047	0	0	0
1100	0	0	0
1101	0	0	0
1050	0	0	0
1023	0	0	0
1079	0	0	0
1111	0	0	0
1096	0	0	0
910	0	0	0
651	0	0	0
478	0	0	0
356	0	0	0
248	0	0	0
138	0	0	0
23	0	0	0
-2	0	0	0
0	0	0	0
0	0	0	0
605	0	0	0
1002	0	0	0
1032	0	0	0
1007	0	0	0
1057	0	0	0
1106	0	0	0
1105	0	0	0
1048	0	0	0
1023	0	0	0
1078	0	0	0
1029	0	0	0
846	0	0	0
619	0	0	0
316	0	0	0
34	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
560	0	0	0
982	0	0	0
1079	0	0	0
1098	0	0	0
1070	0	0	0
1017	0	0	0
1056	0	0	0
1108	0	0	0
1109	0	0	0
1059	0	0	0
891	0	0	0
710	0	0	0
584	0	0	0
458	0	0	0
296	0	0	0
130	0	0	0
4	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
592	0	0	0
978	0	0	0
994	0	0	0
1043	0	0	0
1101	0	0	0
1108	0	0	0
1066	0	0	0
1017	0	0	0
1065	0	0	0
1112	0	0	0
1018	0	0	0
766	0	0	0
463	0	0	0
213	0	0	0
20	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
586	0	0	0
1012	0	0	0
1080	0	0	0
1078	0	0	0
1028	0	0	0
1030	0	0	0
1088	0	0	0
1111	0	0	0
1087	0	0	0
1020	0	0	0
928	0	0	0
788	0	0	0
645	0	0	0
478	0	0	0
299	0	0	0
110	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
579	0	0	0
950	0	0	0
1018	0	0	0
1084	0	0	0
1107	0	0	0
1083	0	0	0
1019	0	0	0
1043	0	0	0
1101	0	0	0
1111	0	0	0
977	0	0	0
680	0	0	0
447	0	0	0
288	0	0	0
148	0	0	0
29	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
599	0	0	0
1017	0	0	0
1061	0	0	0
1029	0	0	0
1016	0	0	0
1073	0	0	0
1112	0	0	0
1100	0	0	0
1036	0	0	0
1033	0	0	0
998	0	0	0
844	0	0	0
664	0	0	0
447	0	0	0
160	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
562	0	0	0
953	0	0	0
1055	0	0	0
1103	0	0	0
1101	0	0	0
1042	0	0	0
1027	0	0	0
1084	0	0	0
1111	0	0	0
1091	0	0	0
903	0	0	0
656	0	0	0
498	0	0	0
384	0	0	0
268	0	0	0
141	0	0	0
20	0	0	0
-1	0	0	0
0	0	0	0
0	0	0	0
595	0	0	0
1000	0	0	0
1024	0	0	0
1012	0	0	0
1067	0	0	0
1111	0	0	0
1103	0	0	0
1037	0	0	0
1029	0	0	0
1089	0	0	0
1027	0	0	0
836	0	0	0
588	0	0	0
273	0	0	0
28	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
571	0	0	0
991	0	0	0
1084	0	0	0
1099	0	0	0
1064	0	0	0
1015	0	0	0
1062	0	0	0
1108	0	0	0
1104	0	0	0
1049	0	0	0
895	0	0	0
726	0	0	0
603	0	0	0
463	0	0	0
295	0	0	0
125	0	0	0
4	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
592	0	0	0
974	0	0	0
998	0	0	0
1053	0	0	0
1107	0	0	0
1108	0	0	0
1057	0	0	0
1024	0	0	0
1078	0	0	0
1110	0	0	0
1010	0	0	0
737	0	0	0
447	0	0	0
205	0	0	0
19	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
589	0	0	0
1016	0	0	0
1083	0	0	0
1078	0	0	0
1025	0	0	0
1036	0	0	0
1094	0	0	0
1111	0	0	0
1079	0	0	0
1020	0	0	0
941	0	0	0
807	0	0	0
658	0	0	0
486	0	0	0
301	0	0	0
99	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
575	0	0	0
946	0	0	0
1027	0	0	0
1093	0	0	0
1108	0	0	0
1075	0	0	0
1019	0	0	0
1057	0	0	0
1109	0	0	0
1111	0	0	0
960	0	0	0
664	0	0	0
454	0	0	0
300	0	0	0
164	0	0	0
44	0	0	0
-6	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
602	0	0	0
1013	0	0	0
1055	0	0	0
1020	0	0	0
1026	0	0	0
1087	0	0	0
1112	0	0	0
1092	0	0	0
1026	0	0	0
1047	0	0	0
1012	0	0	0
853	0	0	0
666	0	0	0
418	0	0	0
122	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
557	0	0	0
962	0	0	0
1067	0	0	0
1106	0	0	0
1096	0	0	0
1033	0	0	0
1037	0	0	0
1095	0	0	0
1113	0	0	0
1083	0	0	0
891	0	0	0
662	0	0	0
517	0	0	0
402	0	0	0
279	0	0	0
137	0	0	0
14	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
604	0	0	0
998	0	0	0
1013	0	0	0
1020	0	0	0
1082	0	0	0
1112	0	0	0
1094	0	0	0
1027	0	0	0
1039	0	0	0
1098	0	0	0
1027	0	0	0
824	0	0	0
550	0	0	0
237	0	0	0
19	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
577	0	0	0
1000	0	0	0
1087	0	0	0
1094	0	0	0
1051	0	0	0
1019	0	0	0
1071	0	0	0
1114	0	0	0
1104	0	0	0
1043	0	0	0
907	0	0	0
750	0	0	0
623	0	0	0
467	0	0	0
295	0	0	0
128	0	0	0
6	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
588	0	0	0
963	0	0	0
1004	0	0	0
1067	0	0	0
1111	0	0	0
1102	0	0	0
1041	0	0	0
1031	0	0	0
1088	0	0	0
1113	0	0	0
1001	0	0	0
713	0	0	0
440	0	0	0
215	0	0	0
49	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
599	0	0	0
1022	0	0	0
1077	0	0	0
1067	0	0	0
1017	0	0	0
1048	0	0	0
1103	0	0	0
1110	0	0	0
1065	0	0	0
1019	0	0	0
959	0	0	0
824	0	0	0
662	0	0	0
479	0	0	0
279	0	0	0
64	0	0	0
-1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
567	0	0	0
948	0	0	0
1040	0	0	0
1101	0	0	0
1107	0	0	0
1063	0	0	0
1020	0	0	0
1068	0	0	0
1111	0	0	0
1103	0	0	0
938	0	0	0
655	0	0	0
472	0	0	0
330	0	0	0
218	0	0	0
117	0	0	0
20	0	0	0
-3	0	0	0
0	0	0	0
0	0	0	0
606	0	0	0
1009	0	0	0
1044	0	0	0
1009	0	0	0
1043	0	0	0
1103	0	0	0
1112	0	0	0
1074	0	0	0
1021	0	0	0
1067	0	0	0
1024	0	0	0
846	0	0	0
630	0	0	0
339	0	0	0
61	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
551	0	0	0
974	0	0	0
1078	0	0	0
1109	0	0	0
1088	0	0	0
1025	0	0	0
1050	0	0	0
1103	0	0	0
1109	0	0	0
1068	0	0	0
890	0	0	0
688	0	0	0
561	0	0	0
441	0	0	0
297	0	0	0
150	0	0	0
14	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
592	0	0	0
990	0	0	0
1003	0	0	0
1039	0	0	0
1099	0	0	0
1113	0	0	0
1079	0	0	0
1022	0	0	0
1062	0	0	0
1111	0	0	0
1024	0	0	0
793	0	0	0
488	0	0	0
212	0	0	0
27	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
578	0	0	0
1010	0	0	0
1087	0	0	0
1087	0	0	0
1035	0	0	0
1031	0	0	0
1089	0	0	0
1115	0	0	0
1095	0	0	0
1029	0	0	0
932	0	0	0
789	0	0	0
653	0	0	0
482	0	0	0
312	0	0	0
134	0	0	0
-9	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
584	0	0	0
952	0	0	0
1022	0	0	0
1089	0	0	0
1112	0	0	0
1088	0	0	0
1023	0	0	0
1052	0	0	0
1106	0	0	0
1112	0	0	0
968	0	0	0
670	0	0	0
429	0	0	0
257	0	0	0
118	0	0	0
15	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
605	0	0	0
1023	0	0	0
1067	0	0	0
1042	0	0	0
1021	0	0	0
1075	0	0	0
1113	0	0	0
1100	0	0	0
1037	0	0	0
1034	0	0	0
1000	0	0	0
852	0	0	0
671	0	0	0
463	0	0	0
212	0	0	0
12	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
558	0	0	0
956	0	0	0
1062	0	0	0
1106	0	0	0
1097	0	0	0
1037	0	0	0
1034	0	0	0
1093	0	0	0
1118	0	0	0
1092	0	0	0
901	0	0	0
663	0	0	0
509	0	0	0
389	0	0	0
282	0	0	0
149	0	0	0
22	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
592	0	0	0
1000	0	0	0
1018	0	0	0
1021	0	0	0
1080	0	0	0
1116	0	0	0
1103	0	0	0
1036	0	0	0
1041	0	0	0
1095	0	0	0
1025	0	0	0
823	0	0	0
545	0	0	0
239	0	0	0
11	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
573	0	0	0
993	0	0	0
1088	0	0	0
1101	0	0	0
1065	0	0	0
1022	0	0	0
1071	0	0	0
1112	0	0	0
1104	0	0	0
1044	0	0	0
902	0	0	0
739	0	0	0
614	0	0	0
466	0	0	0
304	0	0	0
124	0	0	0
5	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
585	0	0	0
974	0	0	0
1008	0	0	0
1068	0	0	0
1113	0	0	0
1105	0	0	0
1045	0	0	0
1032	0	0	0
1088	0	0	0
1117	0	0	0
1007	0	0	0
732	0	0	0
446	0	0	0
233	0	0	0
70	0	0	0
-1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
597	0	0	0
1026	0	0	0
1080	0	0	0
1067	0	0	0
