14	37	113	51
61	108	180	118
77	122	231	166
115	160	290	216
177	219	317	254
221	247	357	299
212	247	375	305
179	238	400	322
200	284	449	338
225	308	473	368
239	285	332	349
217	206	230	243
149	148	146	147
69	64	68	84
11	7	14	13
-6	-7	-6	-8
1	0	0	2
0	0	-1	0
0	0	0	0
0	0	1	0
19	40	131	40
61	116	197	142
104	129	246	199
132	183	314	242
152	210	345	269
206	244	348	268
218	263	395	316
227	284	418	317
250	283	449	347
272	282	485	356
261	254	254	326
171	174	198	214
123	123	123	102
54	57	56	51
0	-6	-8	-5
0	-1	1	1
0	0	-1	-1
0	0	1	0
0	0	-1	0
0	0	0	0
8	23	151	41
47	80	164	111
137	141	211	172
154	188	308	238
200	246	367	274
196	253	372	283
228	276	372	307
252	284	384	334
258	301	400	334
270	317	418	356
256	276	328	299
195	218	246	238
127	132	118	131
27	25	31	34
-15	-15	-16	-15
-11	-11	-18	-19
-5	-4	-1	-2
0	0	0	0
0	0	0	0
0	0	0	0
15	31	120	51
37	92	227	151
41	109	286	196
79	165	339	236
149	217	360	261
173	243	385	287
179	260	414	311
213	287	441	337
201	292	486	361
203	294	498	379
190	284	401	352
181	217	269	258
170	153	160	167
84	86	66	80
-12	-12	-16	-15
-16	-18	-20	-20
0	1	2	2
0	0	0	-1
0	0	0	0
0	0	0	0
15	31	112	45
40	82	201	150
58	131	286	202
129	196	341	234
168	223	368	293
229	265	388	306
232	280	385	301
267	291	357	283
261	290	409	300
268	295	403	321
258	274	265	272
207	192	175	176
90	100	100	109
36	22	36	39
0	-2	-4	0
0	0	-1	-2
0	0	0	1
0	0	0	-1
0	0	0	0
0	0	0	0
19	37	151	51
65	104	224	127
105	137	243	166
159	175	288	202
214	219	291	239
250	269	356	280
267	287	388	318
293	312	431	344
283	328	435	351
292	335	437	364
285	297	330	325
217	213	220	250
152	151	163	150
92	80	82	82
28	25	13	21
-4	-2	-9	-8
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
18	42	121	49
30	90	221	158
36	125	298	195
42	136	341	232
70	167	384	266
144	212	351	279
164	224	373	296
191	262	406	315
193	277	429	342
220	279	440	337
199	239	304	310
176	154	163	190
52	61	49	47
-2	-2	-12	-16
-2	-9	-19	-22
-2	-6	-13	-11
0	0	-1	0
0	0	0	0
0	0	0	0
0	0	0	0
7	36	135	35
62	114	209	150
90	142	243	180
137	163	273	205
179	215	331	260
220	245	381	276
226	238	426	289
210	214	456	285
224	235	480	291
256	269	422	319
262	260	241	288
186	164	183	199
84	75	97	90
12	14	3	2
-14	-11	-15	-18
-3	-5	0	3
0	0	0	-2
0	0	0	1
