Epoch	Time (s)	Breakbeam	Capacitor (V)	Battery (V)	Board Temperature (°C)	LPS	Encoder 0 (¼°/t)	Encoder 1 (¼°/t)	Encoder 2 (¼°/t)	Encoder 3 (¼°/t)	Setpoint 0	Setpoint 1	Setpoint 2	Setpoint 3	Motor 0 (/255)	Motor 1 (/255)	Motor 2 (/255)	Motor 3 (/255)	Motor 0 (°C)	Motor 1 (°C)	Motor 2 (°C)	Motor 3 (°C)	Dribbler (rpm)	Dribbler (°C)	CPU (%)
15	0.55955	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.564519	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82864
15	0.569524	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.57453	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.579535	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.584538	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.86715
15	0.589543	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.594548	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.599599	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.604568	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82864
15	0.609574	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.614579	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.619584	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.624596	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.51887
15	0.629598	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.19634
15	0.634603	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.639654	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.644624	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82864
15	0.649629	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.654634	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.659639	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.664642	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.86715
15	0.669647	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.674652	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.679704	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.684663	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
15	0.689678	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.81087
15	0.694683	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.699688	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.704691	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.86715
15	0.709696	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.714701	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.719753	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.724722	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82864
15	0.729727	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.734732	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.739737	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.74474	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.86145
15	0.749745	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.75475	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.759801	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.764761	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
15	0.769776	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.81087
15	0.774781	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.779786	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.784788	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.53029
15	0.789792	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.19458
15	0.794797	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.799849	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.804818	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.8258
15	0.809823	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.814828	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.819833	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.824836	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.86715
15	0.829841	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.834846	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.839898	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.844867	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82864
15	0.849872	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.854877	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.859882	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.864892	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.01431
15	0.869907	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.80518
15	0.874912	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.879963	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.884922	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
15	0.889928	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.894943	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78844
15	0.899948	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.904951	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.86715
15	0.909956	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.914961	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.920012	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.924982	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82864
15	0.929987	40	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.934992	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.939997	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.945007	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.01431
15	0.950008	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.70696
15	0.955013	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.960064	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	0.965034	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82864
15	0.970039	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.975044	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.980049	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	0.985059	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.01431
15	0.990064	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	0.995069	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.00012	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	1.00508	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
15	1.01008	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.01509	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.02009	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.0251	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.01431
15	1.03011	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.03511	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.04017	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	1.04512	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
15	1.05014	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.81087
15	1.05516	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78844
15	1.06016	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.06516	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.86715
15	1.07017	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.07517	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.08022	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	1.08518	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
15	1.09019	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.0952	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78275
15	1.10021	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.10522	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.01431
15	1.11022	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.11523	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.12028	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	1.12525	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	6.49235
15	1.13026	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.96651
15	1.13527	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.1697
15	1.14028	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.14529	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.01431
15	1.1503	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.81087
15	1.15531	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.16036	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	1.16532	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
15	1.17032	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.17534	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.78275
15	1.18034	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.18535	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.01431
15	1.19036	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.19536	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.20042	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	1.20537	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
15	1.21038	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.21538	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.22039	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.2254	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.01431
15	1.2304	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.23541	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.24046	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	1.24543	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.82864
15	1.25044	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.97345
15	1.25544	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.26045	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.26545	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	5.52297
15	1.27045	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.18754
15	1.27546	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.95097
15	1.28051	42	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	3.91487
15	1.28547	41	14.8096	15.3492	27.4371	1	0	0	0	0	0	0	0	0	0	0	0	0	40	40	40	40	0	40	4.98556
